Title,Owner,PageURL,AssetURL,DateCreated,DateUpdated,FileSize,FileType,NumRecords,OriginalTags,ManualTags,License,Description
Solar Powered Compactor Bins,Dundee,https://data.dundeecity.gov.uk/dataset/solar-powered-compactor-bins-waste-generation,https://data.dundeecity.gov.uk/dataset/95203e8d-129d-4873-96aa-b99ad4240433/resource/3a62475b-0c6a-4434-89a0-baa86e60e5ba/download/compactor-bin-locations.csv,2019-08-16,2018-08-07,1098,CSV,,"environment,waste,geospatial",,Open Data Commons Open Database License 1.0,"Waste generation and number of collections of individual units within Dundee City Council's network of solar powered compactor bins. "
Solar Powered Compactor Bins,Dundee,https://data.dundeecity.gov.uk/dataset/solar-powered-compactor-bins-waste-generation,https://data.dundeecity.gov.uk/dataset/95203e8d-129d-4873-96aa-b99ad4240433/resource/4401ff60-b458-4808-992d-00f0ed4283aa/download/solar-powered-compactor-bins-waste-generation-july-2018.csv,2019-08-16,2018-08-07,1353,CSV,,"environment,waste,geospatial",,Open Data Commons Open Database License 1.0,"Waste generation and number of collections of individual units within Dundee City Council's network of solar powered compactor bins. "
Solar Powered Compactor Bins,Dundee,https://data.dundeecity.gov.uk/dataset/solar-powered-compactor-bins-waste-generation,https://data.dundeecity.gov.uk/dataset/95203e8d-129d-4873-96aa-b99ad4240433/resource/c284f715-0b72-4cc1-906c-8fa594f2f34e/download/solar-powered-compactor-bins-waste-generation-august-2018.csv,2019-08-16,2018-08-07,1352,CSV,,"environment,waste,geospatial",,Open Data Commons Open Database License 1.0,"Waste generation and number of collections of individual units within Dundee City Council's network of solar powered compactor bins. "
Solar Powered Compactor Bins,Dundee,https://data.dundeecity.gov.uk/dataset/solar-powered-compactor-bins-waste-generation,https://data.dundeecity.gov.uk/dataset/95203e8d-129d-4873-96aa-b99ad4240433/resource/6df3a9c3-f431-44fd-8e7b-cafef50accfe/download/solar-powered-compactor-bins-waste-generation-september-2018.csv,2019-08-16,2018-08-07,1353,CSV,,"environment,waste,geospatial",,Open Data Commons Open Database License 1.0,"Waste generation and number of collections of individual units within Dundee City Council's network of solar powered compactor bins. "
Solar Powered Compactor Bins,Dundee,https://data.dundeecity.gov.uk/dataset/solar-powered-compactor-bins-waste-generation,https://data.dundeecity.gov.uk/dataset/95203e8d-129d-4873-96aa-b99ad4240433/resource/138cff58-8ebd-413d-92d5-c26fa5cc4b33/download/solar-powered-compactor-bins-waste-generation-october-2018.csv,2019-08-16,2018-08-07,1353,CSV,,"environment,waste,geospatial",,Open Data Commons Open Database License 1.0,"Waste generation and number of collections of individual units within Dundee City Council's network of solar powered compactor bins. "
Solar Powered Compactor Bins,Dundee,https://data.dundeecity.gov.uk/dataset/solar-powered-compactor-bins-waste-generation,https://data.dundeecity.gov.uk/dataset/95203e8d-129d-4873-96aa-b99ad4240433/resource/dac522b9-da59-42bf-97a2-811dfa3e171d/download/number-of-collections-october-2018.csv,2019-08-16,2018-08-07,1278,CSV,,"environment,waste,geospatial",,Open Data Commons Open Database License 1.0,"Waste generation and number of collections of individual units within Dundee City Council's network of solar powered compactor bins. "
Solar Powered Compactor Bins,Dundee,https://data.dundeecity.gov.uk/dataset/solar-powered-compactor-bins-waste-generation,https://data.dundeecity.gov.uk/dataset/95203e8d-129d-4873-96aa-b99ad4240433/resource/bac038d3-cdcf-4b60-b152-c683b00b4046/download/number-of-collections-september-2018.csv,2019-08-16,2018-08-07,1278,CSV,,"environment,waste,geospatial",,Open Data Commons Open Database License 1.0,"Waste generation and number of collections of individual units within Dundee City Council's network of solar powered compactor bins. "
Solar Powered Compactor Bins,Dundee,https://data.dundeecity.gov.uk/dataset/solar-powered-compactor-bins-waste-generation,https://data.dundeecity.gov.uk/dataset/95203e8d-129d-4873-96aa-b99ad4240433/resource/b6714113-8e5e-42d2-bd90-e3c4c8623b2a/download/number-of-collections-august-2018.csv,2019-08-16,2018-08-07,1278,CSV,,"environment,waste,geospatial",,Open Data Commons Open Database License 1.0,"Waste generation and number of collections of individual units within Dundee City Council's network of solar powered compactor bins. "
Solar Powered Compactor Bins,Dundee,https://data.dundeecity.gov.uk/dataset/solar-powered-compactor-bins-waste-generation,https://data.dundeecity.gov.uk/dataset/95203e8d-129d-4873-96aa-b99ad4240433/resource/4d3f1110-da29-4f28-8725-dc0dc4dbe19c/download/number-of-collections-july-2018.csv,2019-08-16,2018-08-07,1278,CSV,,"environment,waste,geospatial",,Open Data Commons Open Database License 1.0,"Waste generation and number of collections of individual units within Dundee City Council's network of solar powered compactor bins. "
Solar Powered Compactor Bins,Dundee,https://data.dundeecity.gov.uk/dataset/solar-powered-compactor-bins-waste-generation,https://data.dundeecity.gov.uk/dataset/95203e8d-129d-4873-96aa-b99ad4240433/resource/1c187450-5184-4f6a-a8a7-b52073909e53/download/waste-generation-hourly-july-2018.csv,2019-08-16,2018-08-07,30380,CSV,,"environment,waste,geospatial",,Open Data Commons Open Database License 1.0,"Waste generation and number of collections of individual units within Dundee City Council's network of solar powered compactor bins. "
Solar Powered Compactor Bins,Dundee,https://data.dundeecity.gov.uk/dataset/solar-powered-compactor-bins-waste-generation,https://data.dundeecity.gov.uk/dataset/95203e8d-129d-4873-96aa-b99ad4240433/resource/7ab50a26-2579-41a3-b8a2-7d3cec76fa80/download/waste-generation-hourly-august-2018.csv,2019-08-16,2018-08-07,33989,CSV,,"environment,waste,geospatial",,Open Data Commons Open Database License 1.0,"Waste generation and number of collections of individual units within Dundee City Council's network of solar powered compactor bins. "
Solar Powered Compactor Bins,Dundee,https://data.dundeecity.gov.uk/dataset/solar-powered-compactor-bins-waste-generation,https://data.dundeecity.gov.uk/dataset/95203e8d-129d-4873-96aa-b99ad4240433/resource/623ae65a-dd54-4a99-a800-33e90014530a/download/waste-generation-hourly-september-2018.csv,2019-08-16,2018-08-07,36797,CSV,,"environment,waste,geospatial",,Open Data Commons Open Database License 1.0,"Waste generation and number of collections of individual units within Dundee City Council's network of solar powered compactor bins. "
Solar Powered Compactor Bins,Dundee,https://data.dundeecity.gov.uk/dataset/solar-powered-compactor-bins-waste-generation,https://data.dundeecity.gov.uk/dataset/95203e8d-129d-4873-96aa-b99ad4240433/resource/a4d4ea89-1dcf-41e0-95d8-aca1bc4d34f6/download/waste-generation-hourly-october-2018.csv,2019-08-16,2018-08-07,35648,CSV,,"environment,waste,geospatial",,Open Data Commons Open Database License 1.0,"Waste generation and number of collections of individual units within Dundee City Council's network of solar powered compactor bins. "
Solar Powered Compactor Bins,Dundee,https://data.dundeecity.gov.uk/dataset/solar-powered-compactor-bins-waste-generation,https://data.dundeecity.gov.uk/dataset/95203e8d-129d-4873-96aa-b99ad4240433/resource/1db14d6c-a2af-4caa-9c96-4260ec7e5d14/download/solar-powered-compactor-bins-waste-generation-november-2018.csv,2019-08-16,2018-08-07,1353,CSV,,"environment,waste,geospatial",,Open Data Commons Open Database License 1.0,"Waste generation and number of collections of individual units within Dundee City Council's network of solar powered compactor bins. "
Solar Powered Compactor Bins,Dundee,https://data.dundeecity.gov.uk/dataset/solar-powered-compactor-bins-waste-generation,https://data.dundeecity.gov.uk/dataset/95203e8d-129d-4873-96aa-b99ad4240433/resource/b1cbbfaa-98a0-44c0-ab6e-0450ad0c3287/download/number-of-collections-november-2018.csv,2019-08-16,2018-08-07,1278,CSV,,"environment,waste,geospatial",,Open Data Commons Open Database License 1.0,"Waste generation and number of collections of individual units within Dundee City Council's network of solar powered compactor bins. "
Solar Powered Compactor Bins,Dundee,https://data.dundeecity.gov.uk/dataset/solar-powered-compactor-bins-waste-generation,https://data.dundeecity.gov.uk/dataset/95203e8d-129d-4873-96aa-b99ad4240433/resource/6520d816-75d0-43a9-9c99-329a34094209/download/waste-generation-hourly-november-2018.csv,2019-08-16,2018-08-07,36220,CSV,,"environment,waste,geospatial",,Open Data Commons Open Database License 1.0,"Waste generation and number of collections of individual units within Dundee City Council's network of solar powered compactor bins. "
Solar Powered Compactor Bins,Dundee,https://data.dundeecity.gov.uk/dataset/solar-powered-compactor-bins-waste-generation,https://data.dundeecity.gov.uk/dataset/95203e8d-129d-4873-96aa-b99ad4240433/resource/98e464fe-3029-4828-93cc-84a46f27f362/download/number-of-collections-december-2018.csv,2019-08-16,2018-08-07,952,CSV,,"environment,waste,geospatial",,Open Data Commons Open Database License 1.0,"Waste generation and number of collections of individual units within Dundee City Council's network of solar powered compactor bins. "
Solar Powered Compactor Bins,Dundee,https://data.dundeecity.gov.uk/dataset/solar-powered-compactor-bins-waste-generation,https://data.dundeecity.gov.uk/dataset/95203e8d-129d-4873-96aa-b99ad4240433/resource/efc75090-eae9-423a-af49-9244793d4124/download/waste-generation-hourly-december-2018.csv,2019-08-16,2018-08-07,26672,CSV,,"environment,waste,geospatial",,Open Data Commons Open Database License 1.0,"Waste generation and number of collections of individual units within Dundee City Council's network of solar powered compactor bins. "
Solar Powered Compactor Bins,Dundee,https://data.dundeecity.gov.uk/dataset/solar-powered-compactor-bins-waste-generation,https://data.dundeecity.gov.uk/dataset/95203e8d-129d-4873-96aa-b99ad4240433/resource/9644046b-3bec-4c83-8e83-028f51fa2268/download/solar-powered-compactor-bins-waste-generation-december-2019.csv,2019-08-16,2018-08-07,1343,CSV,,"environment,waste,geospatial",,Open Data Commons Open Database License 1.0,"Waste generation and number of collections of individual units within Dundee City Council's network of solar powered compactor bins. "
Solar Powered Compactor Bins,Dundee,https://data.dundeecity.gov.uk/dataset/solar-powered-compactor-bins-waste-generation,https://data.dundeecity.gov.uk/dataset/95203e8d-129d-4873-96aa-b99ad4240433/resource/38c7a459-bbc3-4d5f-bd40-990ad2420bf4/download/waste-generation-hourly-january-2019.csv,2019-08-16,2018-08-07,19483,CSV,,"environment,waste,geospatial",,Open Data Commons Open Database License 1.0,"Waste generation and number of collections of individual units within Dundee City Council's network of solar powered compactor bins. "
Solar Powered Compactor Bins,Dundee,https://data.dundeecity.gov.uk/dataset/solar-powered-compactor-bins-waste-generation,https://data.dundeecity.gov.uk/dataset/95203e8d-129d-4873-96aa-b99ad4240433/resource/a5c5622f-9980-4b90-a6da-cf792b74d63b/download/solar-powered-compactor-bins-waste-generation-january-2019.csv,2019-08-16,2018-08-07,1339,CSV,,"environment,waste,geospatial",,Open Data Commons Open Database License 1.0,"Waste generation and number of collections of individual units within Dundee City Council's network of solar powered compactor bins. "
Solar Powered Compactor Bins,Dundee,https://data.dundeecity.gov.uk/dataset/solar-powered-compactor-bins-waste-generation,https://data.dundeecity.gov.uk/dataset/95203e8d-129d-4873-96aa-b99ad4240433/resource/f1f2409e-a522-472b-8c87-ed2d12d59bed/download/number-of-collections-january-2019.csv,2019-08-16,2018-08-07,1278,CSV,,"environment,waste,geospatial",,Open Data Commons Open Database License 1.0,"Waste generation and number of collections of individual units within Dundee City Council's network of solar powered compactor bins. "
