,Title,Owner,PageURL,AssetURL,DateCreated,DateUpdated,FileSize,FileSizeUnit,FileType,NumRecords,OriginalTags,ManualTags,License,Description,Source,AssetStatus,FileSizeBytes,FileSizeBins
544,Cycle & Pedestrian Counts,Stirling,https://data.stirling.gov.uk/dataset/cycle-pedestrian-counts,https://data.stirling.gov.uk/dataset/51e50021-ac94-4475-8390-4261bc540665/resource/b2839a83-e188-4c5e-8983-3be63039cd85/download/20210526-craigs-roundabout-map.jpg,2021-04-26,2022-02-11,242954.0,B,JPEG,,lgcs transport infrastructure,nan,Open Government Licence 3.0 (United Kingdom),"**This group details the output from transport monitoring of cyclist and pedestrian activity within Stirling.**

**Outputs from the monitors feed into Stirling Council’s **[**Local Transport Strategy (LTS)**](https://www.stirling.gov.uk/roads-transport-streets/environment-friendly-transport/local-transport-strategy-documents/)**.**

**Cycle and pedestrian data are gathered using cabinets located at the side of footways and cycleways, which detect pedestrians using an infra-red beam, and cyclists using piezoelectric strips.  The devices used are encrypted, and anonymise any data collected, so no pedestrians or cyclists can be traced.**

**The movements which pass through the detection zone of the counters are classified based on which sensors are triggered by the movement.  Where the pedestrian infra-red beam is triggered but not the piezo electric strips, the movement is a pedestrian.  Where both the infra-red beam and the piezo electric strips are triggered, the movement is a cyclist.  The piezo electric strips are installed below the surface of the footway and so when cut, will fail to record anything.**

**In August 2019, the number of locations at which monitors are located increased to 23 with the addition of three sites around Craig’s Roundabout. These were installed to allow the figures generated from them to be combined with those from the Kerse Road Bridge to provide origin-destination data for the network of pathways going through the roundabout.**

[**Traffic Scotland **](https://trafficscotland.org/) **can provide updates on any road closures and the **[**Scottish Roadworks Commissioner **](https://www.roadworksscotland.org/)**can give further details on any planned roadworks throughout the country.**
",ckan API,True,242954.0,0.1-1MB
545,Cycle & Pedestrian Counts,Stirling,https://data.stirling.gov.uk/dataset/cycle-pedestrian-counts,https://data.stirling.gov.uk/dataset/51e50021-ac94-4475-8390-4261bc540665/resource/a1a50572-c035-41f4-8d86-f9f0c0ce1d13/download/20220211-monitoring-locations-summary-counts-for-2020.csv,2021-04-26,2022-02-11,3573.0,B,CSV,,lgcs transport infrastructure,nan,Open Government Licence 3.0 (United Kingdom),"**This group details the output from transport monitoring of cyclist and pedestrian activity within Stirling.**

**Outputs from the monitors feed into Stirling Council’s **[**Local Transport Strategy (LTS)**](https://www.stirling.gov.uk/roads-transport-streets/environment-friendly-transport/local-transport-strategy-documents/)**.**

**Cycle and pedestrian data are gathered using cabinets located at the side of footways and cycleways, which detect pedestrians using an infra-red beam, and cyclists using piezoelectric strips.  The devices used are encrypted, and anonymise any data collected, so no pedestrians or cyclists can be traced.**

**The movements which pass through the detection zone of the counters are classified based on which sensors are triggered by the movement.  Where the pedestrian infra-red beam is triggered but not the piezo electric strips, the movement is a pedestrian.  Where both the infra-red beam and the piezo electric strips are triggered, the movement is a cyclist.  The piezo electric strips are installed below the surface of the footway and so when cut, will fail to record anything.**

**In August 2019, the number of locations at which monitors are located increased to 23 with the addition of three sites around Craig’s Roundabout. These were installed to allow the figures generated from them to be combined with those from the Kerse Road Bridge to provide origin-destination data for the network of pathways going through the roundabout.**

[**Traffic Scotland **](https://trafficscotland.org/) **can provide updates on any road closures and the **[**Scottish Roadworks Commissioner **](https://www.roadworksscotland.org/)**can give further details on any planned roadworks throughout the country.**
",ckan API,True,3573.0,1-10KB
546,Cycle & Pedestrian Counts,Stirling,https://data.stirling.gov.uk/dataset/cycle-pedestrian-counts,https://data.stirling.gov.uk/dataset/51e50021-ac94-4475-8390-4261bc540665/resource/35c5bdd9-1dcd-4294-aa5b-c38026537b38/download/20220211-monitoring-locations-summary-counts-for-2021.csv,2021-04-26,2022-02-11,3822.0,B,CSV,,lgcs transport infrastructure,nan,Open Government Licence 3.0 (United Kingdom),"**This group details the output from transport monitoring of cyclist and pedestrian activity within Stirling.**

**Outputs from the monitors feed into Stirling Council’s **[**Local Transport Strategy (LTS)**](https://www.stirling.gov.uk/roads-transport-streets/environment-friendly-transport/local-transport-strategy-documents/)**.**

**Cycle and pedestrian data are gathered using cabinets located at the side of footways and cycleways, which detect pedestrians using an infra-red beam, and cyclists using piezoelectric strips.  The devices used are encrypted, and anonymise any data collected, so no pedestrians or cyclists can be traced.**

**The movements which pass through the detection zone of the counters are classified based on which sensors are triggered by the movement.  Where the pedestrian infra-red beam is triggered but not the piezo electric strips, the movement is a pedestrian.  Where both the infra-red beam and the piezo electric strips are triggered, the movement is a cyclist.  The piezo electric strips are installed below the surface of the footway and so when cut, will fail to record anything.**

**In August 2019, the number of locations at which monitors are located increased to 23 with the addition of three sites around Craig’s Roundabout. These were installed to allow the figures generated from them to be combined with those from the Kerse Road Bridge to provide origin-destination data for the network of pathways going through the roundabout.**

[**Traffic Scotland **](https://trafficscotland.org/) **can provide updates on any road closures and the **[**Scottish Roadworks Commissioner **](https://www.roadworksscotland.org/)**can give further details on any planned roadworks throughout the country.**
",ckan API,True,3822.0,1-10KB
547,Finance: Creditors' Extract,Stirling,https://data.stirling.gov.uk/dataset/finance-creditors-extract,https://data.stirling.gov.uk/dataset/46f0a374-03f0-408b-a46d-27953b0551f6/resource/3c21b0c6-c031-4aaf-a22e-3569457b7192/download/20200622-efinancials-trade-creditors-30.09.2017-v1.0.csv,2019-07-02,2021-10-27,361393.0,B,CSV,,lgcs finance,nan,Open Government Licence 3.0 (United Kingdom),"**Breakdown of individual payments to and credits from suppliers providing goods and/or services to Stirling Council.**

**Based on the content of the relevant quarterly datasets, an annual summary of suppliers whose combined value of invoices and credit notes for the financial year totals £10,000 or more is also available.**     

**[Stirling’s Annual Accounts](https://www.stirling.gov.uk/council-democracy/information-performance-statistics/annual-accounts/) are available on the Council’s website.**
",ckan API,True,361393.0,0.1-1MB
548,Finance: Creditors' Extract,Stirling,https://data.stirling.gov.uk/dataset/finance-creditors-extract,https://data.stirling.gov.uk/dataset/46f0a374-03f0-408b-a46d-27953b0551f6/resource/494faa8b-7cd8-406d-81fa-3adf53599e30/download/20200622-efinancials-trade-creditors-31.12.2017-v1.0.csv,2019-07-02,2021-10-27,348932.0,B,CSV,,lgcs finance,nan,Open Government Licence 3.0 (United Kingdom),"**Breakdown of individual payments to and credits from suppliers providing goods and/or services to Stirling Council.**

**Based on the content of the relevant quarterly datasets, an annual summary of suppliers whose combined value of invoices and credit notes for the financial year totals £10,000 or more is also available.**     

**[Stirling’s Annual Accounts](https://www.stirling.gov.uk/council-democracy/information-performance-statistics/annual-accounts/) are available on the Council’s website.**
",ckan API,True,348932.0,0.1-1MB
549,Finance: Creditors' Extract,Stirling,https://data.stirling.gov.uk/dataset/finance-creditors-extract,https://data.stirling.gov.uk/dataset/46f0a374-03f0-408b-a46d-27953b0551f6/resource/0a3d5454-c269-4dd6-ad54-1114c57aa9c5/download/20200622-efinancials-trade-creditors-31.03.2018-v1.0.csv,2019-07-02,2021-10-27,464171.0,B,CSV,,lgcs finance,nan,Open Government Licence 3.0 (United Kingdom),"**Breakdown of individual payments to and credits from suppliers providing goods and/or services to Stirling Council.**

**Based on the content of the relevant quarterly datasets, an annual summary of suppliers whose combined value of invoices and credit notes for the financial year totals £10,000 or more is also available.**     

**[Stirling’s Annual Accounts](https://www.stirling.gov.uk/council-democracy/information-performance-statistics/annual-accounts/) are available on the Council’s website.**
",ckan API,True,464171.0,0.1-1MB
550,Finance: Creditors' Extract,Stirling,https://data.stirling.gov.uk/dataset/finance-creditors-extract,https://data.stirling.gov.uk/dataset/46f0a374-03f0-408b-a46d-27953b0551f6/resource/36cd81be-bf18-472f-8064-c42ce028baad/download/20200623-efinancials-trade-creditors-30.06.2018-v1.0.csv,2019-07-02,2021-10-27,314359.0,B,CSV,,lgcs finance,nan,Open Government Licence 3.0 (United Kingdom),"**Breakdown of individual payments to and credits from suppliers providing goods and/or services to Stirling Council.**

**Based on the content of the relevant quarterly datasets, an annual summary of suppliers whose combined value of invoices and credit notes for the financial year totals £10,000 or more is also available.**     

**[Stirling’s Annual Accounts](https://www.stirling.gov.uk/council-democracy/information-performance-statistics/annual-accounts/) are available on the Council’s website.**
",ckan API,True,314359.0,0.1-1MB
551,Finance: Creditors' Extract,Stirling,https://data.stirling.gov.uk/dataset/finance-creditors-extract,https://data.stirling.gov.uk/dataset/46f0a374-03f0-408b-a46d-27953b0551f6/resource/41d67a8e-7c33-4618-84cc-5e3b226315e0/download/20200623-efinancials-trade-creditors-30.09.2018-v1.0.csv,2019-07-02,2021-10-27,386379.0,B,CSV,,lgcs finance,nan,Open Government Licence 3.0 (United Kingdom),"**Breakdown of individual payments to and credits from suppliers providing goods and/or services to Stirling Council.**

**Based on the content of the relevant quarterly datasets, an annual summary of suppliers whose combined value of invoices and credit notes for the financial year totals £10,000 or more is also available.**     

**[Stirling’s Annual Accounts](https://www.stirling.gov.uk/council-democracy/information-performance-statistics/annual-accounts/) are available on the Council’s website.**
",ckan API,True,386379.0,0.1-1MB
552,Finance: Creditors' Extract,Stirling,https://data.stirling.gov.uk/dataset/finance-creditors-extract,https://data.stirling.gov.uk/dataset/46f0a374-03f0-408b-a46d-27953b0551f6/resource/9ee2c414-bb9f-4bf2-8df0-ec912516ce9b/download/20200623-efinancials-trade-creditors-31.12.2018-v1.0.csv,2019-07-02,2021-10-27,407057.0,B,CSV,,lgcs finance,nan,Open Government Licence 3.0 (United Kingdom),"**Breakdown of individual payments to and credits from suppliers providing goods and/or services to Stirling Council.**

**Based on the content of the relevant quarterly datasets, an annual summary of suppliers whose combined value of invoices and credit notes for the financial year totals £10,000 or more is also available.**     

**[Stirling’s Annual Accounts](https://www.stirling.gov.uk/council-democracy/information-performance-statistics/annual-accounts/) are available on the Council’s website.**
",ckan API,True,407057.0,0.1-1MB
553,Finance: Creditors' Extract,Stirling,https://data.stirling.gov.uk/dataset/finance-creditors-extract,https://data.stirling.gov.uk/dataset/46f0a374-03f0-408b-a46d-27953b0551f6/resource/baf635e2-ef3e-4c16-835a-79fb563df3ec/download/20200623-efinancials-trade-creditors-31.03.2019-v1.0.csv,2019-07-02,2021-10-27,542760.0,B,CSV,,lgcs finance,nan,Open Government Licence 3.0 (United Kingdom),"**Breakdown of individual payments to and credits from suppliers providing goods and/or services to Stirling Council.**

**Based on the content of the relevant quarterly datasets, an annual summary of suppliers whose combined value of invoices and credit notes for the financial year totals £10,000 or more is also available.**     

**[Stirling’s Annual Accounts](https://www.stirling.gov.uk/council-democracy/information-performance-statistics/annual-accounts/) are available on the Council’s website.**
",ckan API,True,542760.0,0.1-1MB
554,Finance: Creditors' Extract,Stirling,https://data.stirling.gov.uk/dataset/finance-creditors-extract,https://data.stirling.gov.uk/dataset/46f0a374-03f0-408b-a46d-27953b0551f6/resource/37ee1b39-defb-4b5c-90b6-582223358e5e/download/20200623-10k-plus-fye-31.03.2019.csv,2019-07-02,2021-10-27,35514.0,B,CSV,,lgcs finance,nan,Open Government Licence 3.0 (United Kingdom),"**Breakdown of individual payments to and credits from suppliers providing goods and/or services to Stirling Council.**

**Based on the content of the relevant quarterly datasets, an annual summary of suppliers whose combined value of invoices and credit notes for the financial year totals £10,000 or more is also available.**     

**[Stirling’s Annual Accounts](https://www.stirling.gov.uk/council-democracy/information-performance-statistics/annual-accounts/) are available on the Council’s website.**
",ckan API,True,35514.0,10-100KB
555,Finance: Creditors' Extract,Stirling,https://data.stirling.gov.uk/dataset/finance-creditors-extract,https://data.stirling.gov.uk/dataset/46f0a374-03f0-408b-a46d-27953b0551f6/resource/c5b7d083-601a-4562-8ad6-1598124b4f2c/download/20200622-efinancials-trade-creditors-30.06.2017-v1.0.csv,2019-07-02,2021-10-27,317193.0,B,CSV,,lgcs finance,nan,Open Government Licence 3.0 (United Kingdom),"**Breakdown of individual payments to and credits from suppliers providing goods and/or services to Stirling Council.**

**Based on the content of the relevant quarterly datasets, an annual summary of suppliers whose combined value of invoices and credit notes for the financial year totals £10,000 or more is also available.**     

**[Stirling’s Annual Accounts](https://www.stirling.gov.uk/council-democracy/information-performance-statistics/annual-accounts/) are available on the Council’s website.**
",ckan API,True,317193.0,0.1-1MB
556,Finance: Creditors' Extract,Stirling,https://data.stirling.gov.uk/dataset/finance-creditors-extract,https://data.stirling.gov.uk/dataset/46f0a374-03f0-408b-a46d-27953b0551f6/resource/ee165e1a-847b-456c-97df-bbefe0ed508b/download/20200622-10k-plus-fye-31.03.2018.csv,2019-07-02,2021-10-27,39340.0,B,CSV,,lgcs finance,nan,Open Government Licence 3.0 (United Kingdom),"**Breakdown of individual payments to and credits from suppliers providing goods and/or services to Stirling Council.**

**Based on the content of the relevant quarterly datasets, an annual summary of suppliers whose combined value of invoices and credit notes for the financial year totals £10,000 or more is also available.**     

**[Stirling’s Annual Accounts](https://www.stirling.gov.uk/council-democracy/information-performance-statistics/annual-accounts/) are available on the Council’s website.**
",ckan API,True,39340.0,10-100KB
